ano,mes,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2025,JANEIRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4708179","-48,493828",10:00:00
2025,FEVEREIRO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4267208","-48,4867208",10:00:00
2025,JUNHO,SACRAMENTA,BELEM,VIA PUBLICA,"-1,4190834","-48,4800355",03:00:00
2025,FEVEREIRO,CARANANDUBA,MOSQUEIRO,VIA PUBLICA,"-1,0942248","-48,4099249",19:40:00
2025,JUNHO,CABANAGEM,BELEM,RESIDENCIA,"-1,3614646","-48,4374893",05:00:00
2025,JUNHO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA,"-1,4019342","-48,4472431",08:45:00
2025,JUNHO,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0942248","-48,4099249",15:15:00
2025,JUNHO,MARAMBAIA,BELEM,RESIDENCIA,"-1,4039445","-48,4648755",06:15:00
2025,JUNHO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4370123","-48,4656724",09:05:00
2025,SETEMBRO,CRUZEIRO,ICOARACI,ESTABELECIMENTO DE ENSINO,"-1,3622906","-48,4638457",11:10:00
2025,SETEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,256005","-48,4644662",04:00:00
2025,MARCO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3645492","-48,4331154",14:00:00
2025,SETEMBRO,CAMPINA,BELEM,ESTABELECIMENTO DE DIVERSAO COLETIVA,"-1,4498308","-48,5005344",22:30:00
2025,MAIO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA,"-1,2949886","-48,4699377",12:00:00
2025,SETEMBRO,CIDADE VELHA,BELEM,RESIDENCIA PARTICULAR,"-1,4622922","-48,5004148",09:00:00
2025,OUTUBRO,PRAIA GRANDE,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4294044","-48,482211",03:00:00
2025,OUTUBRO,COQUEIRO BELEM,BELEM,VIA PUBLICA,"-1,3636339","-48,4292153",03:30:00
2025,OUTUBRO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4184536","-48,476175",13:00:00
2025,OUTUBRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4740792","-48,4910573",04:30:00
2025,OUTUBRO,PEDREIRA,BELEM,OUTROS,"-1,4374898","-48,4661123",17:45:00
2025,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3503735","-48,468877",15:00:00
2025,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3260005","-48,4753574",00:00:00
2025,OUTUBRO,CAMPINA DE ICOARACI,ICOARACI,ESTABELECIMENTO COMERCIAL,"-1,2949886","-48,4699377",13:30:00
2025,OUTUBRO,SAO BRAS,BELEM,INSTITUICAO PUBLICA,"-1,4512399","-48,4675232",22:00:00
2025,ABRIL,CONDOR,BELEM,OUTROS,"-1,4701069","-48,4733706",20:00:00
2025,SETEMBRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4415003","-48,4601988",13:00:00
2025,OUTUBRO,UMARIZAL,BELEM,PREDIO,"-1,4426299","-48,4876653",10:20:00
2025,OUTUBRO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,37682","-48,4532126",01:00:00
2025,OUTUBRO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,299572","-48,485579",07:00:00
2025,JUNHO,JURUNAS,BELEM,RESIDENCIA,"-1,4760518","-48,487585",11:00:00
2025,AGOSTO,CARANANDUBA,MOSQUEIRO,VIA PUBLICA,"-1,0930262","-48,4071632",18:30:00
2025,JUNHO,BATISTA CAMPOS,BELEM,VIA PUBLICA,"-1,460937","-48,4902109",20:30:00
2025,OUTUBRO,TENONE,ICOARACI,OUTROS,"-1,3259071","-48,4384724",08:40:00
2025,OUTUBRO,TERRA FIRME,BELEM,"INTERNET (REDES SOCIAIS, APLICATIVOS DE MENSAGENS, E-MAIL, SITES, BLOGS, PORTAIS E OUTROS)","-1,4565104","-48,4541069",10:10:00
2025,JUNHO,PRATINHA,ICOARACI,AMBIENTE VIRTUAL(INTERNET),"-1,3768873","-48,4835062",15:55:00
2025,AGOSTO,CONDOR,BELEM,ESTABELECIMENTO PRISIONAL,"-1,4708883","-48,4773171",20:00:00
2025,JUNHO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2659508","-48,4667445",22:00:00
2025,JUNHO,ITAITEUA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3553756","-48,439747",08:40:00
2025,AGOSTO,PARQUE GUAJARA,ICOARACI,CONDOMINIO RESIDENCIAL,"-1,3165105","-48,4615263",21:45:00
