ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,MARCO,SAB,TAPANA,ICOARACI,VIA PUBLICA,,,18:00:00
2019,MARCO,DOM,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,,,22:00:00
2019,OUTUBRO,QUA,BENGUI,BELEM,VIA PUBLICA,"-1,3752594","-48,4552774",20:05:00
2019,OUTUBRO,QUI,MANGUEIRAO,BELEM,VIA PUBLICA,"-1,3785112","-48,4452235",23:20:00
2019,FEVEREIRO,SEX,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,06:20:00
2019,FEVEREIRO,QUI,SAO BRAS,BELEM,VIA PUBLICA,,,16:00:00
2019,FEVEREIRO,SEG,MANGUEIRAO,BELEM,VIA PUBLICA,,,06:00:00
2019,FEVEREIRO,SEX,MARCO,BELEM,VIA PUBLICA,,,20:00:00
2019,FEVEREIRO,DOM,CASTANHEIRA,BELEM,VIA PUBLICA,,,19:00:00
2019,JANEIRO,DOM,GUAMA,BELEM,VIA PUBLICA,,,07:00:00
2019,FEVEREIRO,SEG,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,14:30:00
2019,FEVEREIRO,SEX,GUAMA,BELEM,VIA PUBLICA,,,20:30:00
2019,FEVEREIRO,SEX,COQUEIRO BELEM,BELEM,VIA PUBLICA,,,13:00:00
2019,FEVEREIRO,DOM,SACRAMENTA,BELEM,VIA PUBLICA,,,19:00:00
2019,FEVEREIRO,QUA,PEDREIRA,BELEM,VIA PUBLICA,,,08:00:00
2019,FEVEREIRO,SAB,TAPANA,ICOARACI,VIA PUBLICA,,,19:30:00
2019,FEVEREIRO,SEX,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,12:30:00
2019,FEVEREIRO,TER,NAZARE,BELEM,VIA PUBLICA,,,12:40:00
2019,FEVEREIRO,QUA,PARQUE VERDE,BELEM,VIA PUBLICA,,,03:20:00
2019,FEVEREIRO,SEG,CREMACAO,BELEM,VIA PUBLICA,,,17:00:00
2019,FEVEREIRO,DOM,GUAMA,BELEM,VIA PUBLICA,,,13:00:00
2019,JUNHO,DOM,PEDREIRA,BELEM,VIA PUBLICA,,,06:40:00
2019,JUNHO,SEX,COQUEIRO BELEM,BELEM,VIA PUBLICA,,,20:30:00
2019,MARCO,DOM,TAPANA,ICOARACI,VIA PUBLICA,,,21:00:00
2019,MARCO,SEX,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,,,15:10:00
2019,MARCO,SAB,SAO BRAS,BELEM,VIA PUBLICA,,,18:00:00
2019,MARCO,SEG,SACRAMENTA,BELEM,VIA PUBLICA,,,10:22:00
2019,MARCO,SEX,PEDREIRA,BELEM,VIA PUBLICA,,,21:30:00
2019,MARCO,SEG,JURUNAS,BELEM,VIA PUBLICA,,,22:30:00
2019,MARCO,SAB,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,19:30:00
2019,MARCO,SEX,SAO BRAS,BELEM,OUTROS,,,20:00:00
2019,MARCO,SAB,JURUNAS,BELEM,VIA PUBLICA,,,12:00:00
2019,ABRIL,QUA,CURIO-UTINGA,BELEM,VIA PUBLICA,,,08:31:00
