ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,FEVEREIRO,SEX,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4716091","-48,4835568",11:30:00
2019,MARCO,QUI,CREMACAO,BELEM,RESIDENCIA PARTICULAR,"-1,4651352","-48,4814299",05:00:00
2019,FEVEREIRO,SEG,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,403812","-48,4630274",14:35:00
2019,FEVEREIRO,SAB,JURUNAS,BELEM,VIA PUBLICA,"-1,4756964","-48,4890767",17:00:00
2019,MARCO,QUA,BARREIRO,BELEM,VIA PUBLICA,"-1,4165663","-48,4836171",17:55:00
2019,FEVEREIRO,SAB,SAO FRANCISCO,MOSQUEIRO,VIA PUBLICA,"-1,1096996","-48,414637",11:59:00
2019,JANEIRO,DOM,SAO BRAS,BELEM,CONDOMINIO RESIDENCIAL,"-1,4390939","-48,4610921",12:15:00
2019,ABRIL,QUA,UMARIZAL,BELEM,VIA PUBLICA,"-1,4380775","-48,4868834",13:15:00
2019,FEVEREIRO,QUI,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3505909","-48,4632102",17:15:00
2019,JULHO,TER,PARQUE VERDE,BELEM,VIA PUBLICA,"-1,3501429","-48,4526729",15:35:00
2019,OUTUBRO,SEX,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3612206","-48,4383898",12:30:00
2019,FEVEREIRO,TER,VILA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4269373","-48,4429507",12:00:00
2019,JUNHO,QUA,PRAIA GRANDE,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1501314","-48,4637039",17:00:00
2019,FEVEREIRO,TER,PORTO ARTHUR,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1270909","-48,4487554",15:00:00
2019,ABRIL,QUA,PARQUE VERDE,BELEM,VIA PUBLICA,"-1,3717649","-48,4404288",15:10:00
2019,ABRIL,QUI,COQUEIRO BELEM,BELEM,VIA PUBLICA,"-1,3510033","-48,4404753",15:05:00
2019,MARCO,SEX,CREMACAO,BELEM,RESIDENCIA PARTICULAR,"-1,4612807","-48,4762267",16:30:00
2019,FEVEREIRO,SEX,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4172926","-48,4832501",14:00:00
2019,MAIO,SEG,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,421668711","-48,48036809",18:00:00
2019,OUTUBRO,QUA,JURUNAS,BELEM,VIA PUBLICA,"-1,4667991","-48,4890709",21:20:00
2019,JULHO,DOM,CAMPINA,BELEM,VIA PUBLICA,"-1,4513001","-48,4966613",14:35:00
2019,OUTUBRO,SEX,CAMPINA,BELEM,VIA PUBLICA,"-1,4498308","-48,5005344",22:40:00
2019,JULHO,TER,JURUNAS,BELEM,VIA PUBLICA,"-1,4734518","-48,4871743",21:00:00
2019,MAIO,QUI,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4252632","-48,4880914",10:00:00
2019,AGOSTO,TER,SACRAMENTA,BELEM,VIA PUBLICA,"-1,4221172","-48,475524",16:50:00
2019,SETEMBRO,QUA,MARACANGALHA,BELEM,VIA PUBLICA,"-1,4209069","-48,4617657",10:00:00
2019,NOVEMBRO,TER,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4169379","-48,4843893",10:30:00
2019,NOVEMBRO,QUI,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4120555","-48,4676352",17:00:00
2019,DEZEMBRO,QUI,SACRAMENTA,BELEM,VIA PUBLICA,"-1,4221172","-48,475524",13:00:00
2019,NOVEMBRO,TER,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4169379","-48,4843893",10:00:00
2019,JUNHO,SEX,MARAMBAIA,BELEM,VIA PUBLICA,"-1,4017055","-48,4544588",18:30:00
2019,JANEIRO,QUI,MARAMBAIA,BELEM,VIA PUBLICA,"-1,4039445","-48,4648755",18:00:00
2019,FEVEREIRO,SEX,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,"-1,3820107","-48,4873623",18:30:00
2019,MAIO,QUI,MARAMBAIA,BELEM,VIA PUBLICA,"-1,4038331","-48,4591936",14:30:00
2019,JUNHO,TER,SAO CLEMENTE,ICOARACI,RESIDENCIA PARTICULAR,"-1,366906","-48,4608192",17:30:00
2019,JULHO,QUI,COQUEIRO BELEM,BELEM,CASA COMERCIAL,"-1,3625914","-48,4260999",09:30:00
2019,JULHO,QUI,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3501429","-48,4526729",16:20:00
2019,MARCO,DOM,MARAMBAIA,BELEM,VIA PUBLICA,"-1,4055059","-48,4675892",20:10:00
2019,SETEMBRO,DOM,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4053772","-48,4473586",14:45:00
2019,MARCO,TER,SACRAMENTA,BELEM,VIA PUBLICA,"-1,4202064","-48,4772885",17:30:00
2019,AGOSTO,DOM,GUAMA,BELEM,VIA PUBLICA,"-1,468868859","-48,46856296",16:00:00
2019,SETEMBRO,QUA,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,468359407","-48,4704566",01:30:00
2019,SETEMBRO,QUI,CREMACAO,BELEM,VIA PUBLICA,"-1,4643937","-48,4795445",21:00:00
2019,FEVEREIRO,QUA,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,376915","-48,4617697",17:00:00
2019,FEVEREIRO,SEX,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0988758","-48,4048385",06:00:00
2019,MARCO,QUI,VILA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1660895","-48,4611125",19:00:00
2019,JUNHO,QUA,SAO FRANCISCO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4039116","-48,4367041",22:30:00
2019,MAIO,SEG,CARANANDUBA,MOSQUEIRO,VIA PUBLICA,"-1,0942248","-48,4099249",11:30:00
2019,JULHO,QUI,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0942248","-48,4099249",12:30:00
2019,AGOSTO,SEG,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0988758","-48,4048385",06:00:00
2019,JULHO,SEX,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0914636","-48,4100284",23:00:00
2019,ABRIL,SEG,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,"-1,4287278","-48,4866284",14:05:00
2019,NOVEMBRO,TER,AEROPORTO,MOSQUEIRO,VIA PUBLICA,"-1,1426619","-48,4586543",22:46:00
2019,OUTUBRO,SAB,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0988758","-48,4048385",12:00:00
2019,JULHO,QUA,CANUDOS,BELEM,RESIDENCIA PARTICULAR,"-1,4487403","-48,45704",17:00:00
2019,SETEMBRO,SEX,BATISTA CAMPOS,BELEM,VIA PUBLICA,"-1,4618833","-48,4880443",16:30:00
2019,MAIO,SEX,TERRA FIRME,BELEM,VIA PUBLICA,"-1,4501609","-48,4496155",19:40:00
2019,JUNHO,SEG,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3781938","-48,4542059",10:15:00
2019,MAIO,QUI,CREMACAO,BELEM,VIA PUBLICA,"-1,4643559","-48,4723655",16:30:00
2019,DEZEMBRO,QUA,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3766669","-48,4821895",15:30:00
